pair_ID,relatedness_score
1561,2.4495608806610107
1562,2.9635467529296875
1564,3.0630228519439697
1567,3.2165699005126953
1568,3.2499985694885254
1569,2.5784151554107666
1571,3.7127466201782227
1572,3.0416767597198486
1577,2.7787563800811768
1578,3.3081886768341064
1579,3.43896746635437
1581,3.3693270683288574
1583,2.979964256286621
1589,3.947572708129883
1590,4.006851673126221
1593,4.340622901916504
1594,3.6380233764648438
1596,4.326713562011719
1597,2.2304887771606445
1598,3.8072011470794678
1600,3.2913479804992676
1602,2.5962445735931396
1603,2.8456897735595703
1605,3.5740652084350586
1611,4.64675760269165
1613,4.881271839141846
1616,2.762399911880493
1617,5.131506443023682
1619,3.7034313678741455
1620,3.011397123336792
1622,4.113945007324219
1623,4.130826473236084
1624,2.192711114883423
1630,4.163596153259277
1633,4.371615409851074
1634,3.3389477729797363
1636,3.309727430343628
1637,3.868077278137207
1638,3.269324541091919
1642,3.458894968032837
1644,3.923239231109619
1645,3.511777400970459
1654,3.2625932693481445
1656,4.409658908843994
1658,3.754495620727539
1662,3.0714354515075684
1664,1.9769560098648071
1665,1.6744521856307983
1666,2.0677762031555176
1667,3.862851858139038
1672,2.632779598236084
1674,2.4698784351348877
1678,3.490628719329834
1679,3.734511613845825
1681,3.283750057220459
1683,4.45775842666626
1684,3.726327896118164
1685,3.2365314960479736
1686,4.005605697631836
1688,3.7505362033843994
1689,3.9485421180725098
1692,4.375694751739502
1693,4.2479424476623535
1695,3.2526280879974365
1696,4.231180667877197
1698,3.5778870582580566
1699,4.5457868576049805
1701,4.102270603179932
1704,2.86711049079895
1709,2.9735264778137207
1710,3.9579646587371826
1713,2.8092265129089355
1717,4.196051597595215
1718,4.329784393310547
1720,3.9398419857025146
1722,3.809490919113159
1725,3.9096264839172363
1726,3.1650748252868652
1727,3.656040668487549
1728,3.5356900691986084
1730,4.0310139656066895
1731,4.524106979370117
1732,4.192901611328125
1734,3.9146103858947754
1735,2.9665629863739014
1737,2.809863805770874
1738,2.6766719818115234
1739,3.3390133380889893
1740,2.0739400386810303
1742,2.503845453262329
1743,3.27008056640625
1744,4.42772102355957
1745,5.173636436462402
1746,3.6283581256866455
1748,4.21458101272583
1749,4.394400119781494
1750,2.696847677230835
1752,3.848978281021118
1758,3.453516960144043
1760,3.56205153465271
1761,4.1011223793029785
1762,3.5117979049682617
1763,3.1763086318969727
1764,4.334946632385254
1767,3.0504682064056396
1768,4.3547163009643555
1769,3.6520509719848633
1770,3.911769151687622
1774,3.1455037593841553
1775,3.7514808177948
1778,3.9118311405181885
1779,3.7412335872650146
1785,3.5964226722717285
1786,4.199159622192383
1788,4.274242877960205
1790,4.535342216491699
1793,2.193537712097168
1794,2.9493565559387207
1795,5.107874393463135
1796,4.509112358093262
1797,3.422760009765625
1799,3.4552597999572754
1800,2.742833137512207
1801,4.459799289703369
1802,3.7397632598876953
1803,3.4948790073394775
1804,2.6925954818725586
1805,2.1153652667999268
1806,2.579953670501709
1810,3.447636365890503
1813,3.9921646118164062
1816,3.63673734664917
1817,2.861954927444458
1819,3.5263893604278564
1821,3.301257610321045
1824,3.2131104469299316
1826,3.544654130935669
1827,2.954610586166382
1828,3.4596612453460693
1831,4.965063095092773
1833,4.058362007141113
1834,3.0368824005126953
1835,4.174720764160156
1836,3.212566614151001
1837,3.7745726108551025
1838,3.3031535148620605
1843,2.8115646839141846
1845,1.6057924032211304
1848,3.130213737487793
1850,3.8126137256622314
1855,3.4421184062957764
1856,3.223484992980957
1857,3.7576122283935547
1858,3.789886713027954
1859,3.5123980045318604
1860,2.9210216999053955
1862,2.740138530731201
1863,2.495637893676758
1864,2.711561918258667
1865,3.221421480178833
1867,2.7175426483154297
1868,3.5057032108306885
1870,3.6187007427215576
1871,3.111060857772827
1872,3.1475305557250977
1875,3.7857820987701416
1880,4.083578109741211
1883,2.4309730529785156
1885,4.082339286804199
1889,3.449549913406372
1890,3.065535306930542
1891,3.627534866333008
1893,3.756596326828003
1895,4.418353080749512
1896,4.334358215332031
1899,3.2829339504241943
1901,1.042304277420044
1902,2.3437328338623047
1903,1.5457897186279297
1905,4.124500751495361
1906,1.5407772064208984
1911,3.3975954055786133
1913,3.014981508255005
1914,2.979318380355835
1915,3.1394145488739014
1916,3.0881001949310303
1917,3.326977252960205
1920,3.3225226402282715
1922,3.141047954559326
1923,3.7055411338806152
1924,3.195126533508301
1925,3.1355953216552734
1926,2.2940673828125
1928,3.522508382797241
1929,3.0460803508758545
1930,4.122601509094238
1931,2.107933282852173
1932,2.6338765621185303
1933,3.8158152103424072
1937,2.560918092727661
1938,1.308435082435608
1941,1.5665620565414429
1945,2.785506248474121
1947,3.417800188064575
1950,4.038891315460205
1951,4.099860191345215
1953,3.4221248626708984
1956,1.5231561660766602
1957,3.8545334339141846
1958,2.167372226715088
1959,3.0420382022857666
1960,1.6109250783920288
1962,2.136268138885498
1965,3.2933950424194336
1966,2.54080867767334
1968,3.927422285079956
1971,3.4920332431793213
1973,3.9105842113494873
1976,3.9591145515441895
1977,4.944583415985107
1979,3.558422565460205
1980,2.757744312286377
1982,3.83955979347229
1983,3.9364702701568604
1985,3.252927303314209
1986,3.383984327316284
1990,2.4308154582977295
1995,4.175856113433838
1997,3.839542865753174
1998,3.123105764389038
2002,4.036088466644287
2003,3.2679941654205322
2010,2.4275283813476562
2013,3.1637914180755615
2017,2.367002010345459
2021,3.508962869644165
2022,3.635625123977661
2026,2.937270164489746
2028,4.322701454162598
2031,3.6387107372283936
2032,3.604128837585449
2033,4.905985355377197
2034,2.946570634841919
2036,5.153969764709473
2039,5.116557598114014
2042,3.449939250946045
2043,3.2374088764190674
2044,3.153017282485962
2046,2.8901901245117188
2048,3.5197136402130127
2050,2.2264795303344727
2053,3.5685460567474365
2054,4.306896686553955
2057,4.176353931427002
2060,3.7282207012176514
2062,3.474544048309326
2063,3.8979713916778564
2065,3.411773443222046
2069,4.484713077545166
2071,4.3422040939331055
2074,3.8277127742767334
2077,3.0980594158172607
2083,2.606388568878174
2085,4.222993850708008
2093,3.55338716506958
2095,1.5288116931915283
2099,3.1908116340637207
2101,3.680769443511963
2106,3.0949692726135254
2108,3.934640884399414
2110,2.6609649658203125
2111,2.244663715362549
2114,3.6299164295196533
2116,3.742750883102417
2120,2.636526346206665
2126,3.5698628425598145
2127,3.6259100437164307
2128,2.934670925140381
2129,3.5613596439361572
2131,3.3829355239868164
2133,3.8314833641052246
2134,3.3279035091400146
2135,3.5686216354370117
2137,3.1598033905029297
2138,3.119080066680908
2140,3.160738706588745
2142,3.8172144889831543
2143,3.914525270462036
2147,3.624410629272461
2149,3.7361695766448975
2151,3.879225015640259
2152,3.505995035171509
2154,4.021520137786865
2155,3.8626577854156494
2156,3.7252135276794434
2158,3.3595800399780273
2159,4.212505340576172
2160,4.261876106262207
2161,3.3369178771972656
2168,3.4758718013763428
2169,3.8450422286987305
2173,3.0294251441955566
2174,3.0318338871002197
2177,2.9249353408813477
2178,4.26938009262085
2182,3.3384315967559814
2185,3.3018064498901367
2186,3.774977684020996
2187,3.653082847595215
2189,3.3842499256134033
2190,3.2051000595092773
2191,2.9666454792022705
2193,2.698493242263794
2194,3.6668357849121094
2197,3.300485134124756
2200,2.9733829498291016
2201,3.5667755603790283
2204,3.3711557388305664
2206,4.435089111328125
2209,3.705601215362549
2211,4.642020225524902
2214,4.044053077697754
2216,4.153987884521484
2219,4.604868412017822
2220,4.944519519805908
2223,4.736633777618408
2224,3.8443689346313477
2225,4.969323635101318
2227,2.881023645401001
2230,4.2055768966674805
2237,4.196632385253906
2241,3.858410596847534
2244,4.129252910614014
2245,4.18350887298584
2246,5.399891376495361
2248,2.935983657836914
2249,3.3004868030548096
2254,3.986356019973755
2255,3.250997304916382
2256,3.233821153640747
2257,3.9224352836608887
2258,3.5140366554260254
2262,3.4520928859710693
2265,3.88834285736084
2267,3.3137409687042236
2268,2.8530805110931396
2269,4.088033676147461
2270,3.5921247005462646
2271,3.8586227893829346
2273,3.5586628913879395
2276,4.184591770172119
2278,3.8860106468200684
2279,4.6117682456970215
2280,4.171748638153076
2283,3.2954165935516357
2285,3.4136695861816406
2290,3.9381513595581055
2292,3.445188283920288
2293,3.704380512237549
2294,3.2484958171844482
2295,3.7085888385772705
2296,3.84564471244812
2298,3.440462589263916
2300,3.7103261947631836
2301,3.596436023712158
2306,3.503574848175049
2312,3.421266794204712
2313,4.10255765914917
2320,3.5389862060546875
2321,4.103147506713867
2323,3.7983274459838867
2324,3.2586100101470947
2325,3.4041695594787598
2326,3.0086231231689453
2328,3.491286039352417
2331,3.4944074153900146
2335,3.8531198501586914
2336,2.850722551345825
2337,3.7074403762817383
2342,3.971870183944702
2343,4.234140872955322
2345,3.8476145267486572
2346,3.0200560092926025
2347,2.9208388328552246
2349,3.117994785308838
2353,3.3455660343170166
2354,3.6688644886016846
2355,2.843613386154175
2356,3.3420586585998535
2357,3.8894731998443604
2361,3.2256650924682617
2367,3.6354153156280518
2370,4.020117282867432
2371,3.7101171016693115
2372,3.718822956085205
2373,2.798032522201538
2376,3.599761486053467
2378,4.291745662689209
2379,3.2199888229370117
2380,2.1790647506713867
2382,2.4475231170654297
2384,2.885291814804077
2387,3.9699108600616455
2389,4.122271537780762
2390,3.526024103164673
2393,4.101222515106201
2394,4.00014066696167
2395,3.890627384185791
2396,3.91487455368042
2398,3.1244795322418213
2399,3.532231569290161
2403,3.4803595542907715
2406,2.9674010276794434
2408,3.3453688621520996
2411,2.5545814037323
2412,2.7491261959075928
2416,4.3938703536987305
2417,4.083233833312988
2418,4.706121444702148
2419,3.742234230041504
2420,4.595968246459961
2421,4.089865207672119
2424,3.5678200721740723
2425,3.907306432723999
2427,1.9860068559646606
2428,3.6566600799560547
2432,3.037015199661255
2433,2.802335023880005
2434,3.364389181137085
2435,4.072257041931152
2437,3.1703968048095703
2439,3.781521797180176
2442,4.067868709564209
2443,2.6716415882110596
2444,3.393601179122925
2446,3.707742691040039
2448,3.4716713428497314
2449,3.6911988258361816
2451,3.2526357173919678
2452,3.5098965167999268
2453,4.242702960968018
2454,2.9601991176605225
2460,3.141263484954834
2461,4.201451778411865
2462,3.998350143432617
2463,3.5019335746765137
2464,3.29837965965271
2468,4.0428900718688965
2469,3.896613359451294
2470,3.8233211040496826
2471,3.6483569145202637
2473,3.8266043663024902
2475,3.953960418701172
2477,3.0962908267974854
2478,2.6821141242980957
2479,3.4396309852600098
2480,3.3418939113616943
2481,3.2524147033691406
2482,2.5583460330963135
2483,2.639923095703125
2484,3.6409060955047607
2487,2.0711300373077393
2489,2.200547456741333
2490,2.958829402923584
2492,2.751699447631836
2493,1.5645928382873535
2498,2.0870003700256348
2501,2.079882860183716
